1.000000 1:1.127372 2:-0.023955 3:0.042018 4:0.773570 5:-0.452403 6:0.035671 7:-0.395989 8:0.537590 9:0.062859 10:-2.152919 
1.000000 1:0.916851 2:0.031289 3:-1.146671 4:-1.310322 5:-0.653356 6:0.181360 7:-1.453221 8:0.649405 9:0.849710 10:-1.700750 
2.000000 1:3.947202 2:1.319025 3:1.022256 4:1.243653 5:2.221883 6:1.780025 7:3.150059 8:2.543890 9:2.144098 10:2.523594 
1.000000 1:-0.858364 2:-0.576891 3:0.046106 4:0.788962 5:0.667217 6:-0.514599 7:-1.251876 8:0.407793 9:1.197070 10:-0.801378 
2.000000 1:4.740637 2:1.753305 3:2.035746 4:2.260358 5:1.924808 6:4.161446 7:4.609047 8:1.830235 9:1.766849 10:3.722115 
2.000000 1:2.701566 2:3.093466 3:1.518583 4:0.974725 5:1.948617 6:2.730632 7:3.148155 8:1.983351 9:2.886841 10:1.072252 
2.000000 1:1.755765 2:2.571707 3:1.798805 4:3.598411 5:2.158804 6:3.601760 7:2.202820 8:3.528623 9:2.173334 10:1.585500 
1.000000 1:1.546657 2:0.506730 3:-0.148739 4:-0.350840 5:1.048932 6:0.001942 7:-0.235147 8:-0.241526 9:-0.508546 10:-0.334041 
1.000000 1:0.454760 2:0.270379 3:2.273451 4:-1.822141 5:-0.302941 6:-0.049142 7:-0.881773 8:0.976390 9:0.075121 10:-1.038141 
2.000000 1:2.624910 2:3.238368 3:3.582850 4:4.616218 5:2.233852 6:4.581528 7:2.473325 8:2.959379 9:3.961167 10:2.443934 
2.000000 1:2.189004 2:0.192586 3:1.294320 4:1.848263 5:2.666469 6:3.181403 7:3.875161 8:3.628832 9:1.786584 10:3.404323 
2.000000 1:2.201580 2:1.806062 3:0.691613 4:2.639481 5:2.434650 6:1.654305 7:2.564584 8:2.233782 9:-0.003134 10:0.552427 
1.000000 1:-1.633906 2:0.560072 3:0.848098 4:-0.598289 5:-1.202320 6:-0.315580 7:1.344996 8:0.089076 9:-0.847874 10:-0.029017 
2.000000 1:4.169013 2:1.245155 3:1.093835 4:4.434528 5:2.821362 6:2.234349 7:4.111679 8:3.052244 9:2.849662 10:2.948693 
1.000000 1:0.660102 2:2.156419 3:-0.536342 4:-1.503189 5:0.438479 6:1.000553 7:0.235615 8:1.040727 9:0.466106 10:-0.372801 
2.000000 1:3.564298 2:2.146288 3:1.412848 4:2.052934 5:2.436049 6:2.360973 7:2.388034 8:2.090502 9:-0.073888 10:1.577502 
1.000000 1:-1.557083 2:-0.016732 3:-1.271985 4:2.007183 5:1.065834 6:0.039520 7:-1.032865 8:1.185806 9:-0.042413 10:1.469592 
0.000000 1:-0.992682 2:-2.409124 3:-2.451140 4:-1.453965 5:-4.969352 6:-2.236875 7:-2.193614 8:-3.971367 9:-2.383416 10:-2.632360 
1.000000 1:-0.789247 2:-0.118335 3:-0.592783 4:0.579937 5:-1.267026 6:1.214935 7:-1.447388 8:1.415212 9:0.091922 10:-0.647939 
2.000000 1:2.104742 2:1.361334 3:3.647548 4:2.459124 5:3.614787 6:2.273653 7:2.960595 8:1.700817 9:1.366759 10:3.127276 
2.000000 1:3.069634 2:3.103728 3:4.389633 4:3.188411 5:2.402915 6:2.868395 7:1.836742 8:2.334481 9:3.448010 10:4.144109 
0.000000 1:-2.651147 2:-2.948916 3:-1.981145 4:-2.925727 5:-2.340839 6:-2.239874 7:-1.827426 8:-1.356435 9:-2.894027 10:-0.432234 
1.000000 1:-0.666256 2:0.075775 3:0.425558 4:-0.307671 5:1.088296 6:-0.907608 7:-1.547745 8:1.695354 9:0.504042 10:-2.015410 
1.000000 1:-0.409603 2:-0.055727 3:0.480285 4:0.021702 5:-2.183132 6:-0.799257 7:1.289724 8:-1.383556 9:0.402551 10:0.440690 
1.000000 1:0.419038 2:-0.594457 3:-0.136049 4:-0.041256 5:1.673917 6:-0.227941 7:0.135285 8:0.743513 9:1.272066 10:1.508864 
2.000000 1:2.217304 2:1.877024 3:2.975385 4:3.038359 5:2.176566 6:3.847442 7:4.572999 8:3.449711 9:3.856851 10:1.626192 
2.000000 1:3.295259 2:2.054089 3:1.002335 4:2.944991 5:2.188901 6:1.768381 7:0.316650 8:2.898167 9:2.647187 10:2.278462 
1.000000 1:0.889264 2:0.219400 3:1.148974 4:-0.559728 5:1.663576 6:-0.502501 7:-0.067980 8:-0.642690 9:-0.281248 10:0.536838 
2.000000 1:3.357582 2:1.876061 3:1.468529 4:1.782625 5:2.731328 6:1.228644 7:2.571975 8:3.888853 9:3.432588 10:2.677642 
0.000000 1:-3.732877 2:-4.055367 3:-3.213893 4:-2.535972 5:-1.713142 6:-1.591237 7:-2.722097 8:-2.936396 9:-1.547021 10:-2.451798 
1.000000 1:0.454041 2:0.933084 3:0.657715 4:1.486029 5:1.205258 6:-1.196277 7:0.732870 8:-0.661131 9:1.212719 10:-1.730316 
0.000000 1:-2.392076 2:-1.806103 3:-1.860385 4:-3.897522 5:-1.742589 6:-1.658301 7:-1.382854 8:-2.457611 9:-1.121750 10:-3.173049 
1.000000 1:-0.354677 2:-1.266906 3:-0.389141 4:-0.832733 5:-0.104590 6:-0.056841 7:0.383133 8:1.068054 9:0.265340 10:2.369922 
1.000000 1:-1.401307 2:0.120217 3:-0.266013 4:0.399715 5:-0.210934 6:-0.484875 7:-0.781921 8:0.433121 9:1.456286 10:-0.350580 
1.000000 1:-0.824820 2:0.565056 3:-0.742161 4:0.355743 5:0.230454 6:0.462543 7:-0.410431 8:0.075974 9:0.876038 10:0.668921 
1.000000 1:0.618550 2:0.722140 3:-0.307180 4:1.011120 5:0.502315 6:-1.392670 7:-0.669561 8:-1.372406 9:0.848304 10:-0.361355 
2.000000 1:4.129676 2:1.541283 3:2.173345 4:1.783368 5:2.395242 6:4.188819 7:2.172748 8:2.608352 9:1.134021 10:3.227070 
2.000000 1:3.320076 2:1.477340 3:2.280225 4:1.327887 5:2.577241 6:2.047980 7:3.209927 8:3.350810 9:1.911011 10:2.347090 
1.000000 1:-0.136370 2:0.539637 3:-0.621951 4:1.298650 5:1.125897 6:-1.534396 7:-0.777414 8:0.700548 9:-0.715984 10:-0.777556 
1.000000 1:0.217726 2:0.428569 3:-0.340988 4:0.123320 5:1.137025 6:-1.399605 7:-1.454596 8:0.554712 9:1.084111 10:-0.538782 
0.000000 1:-3.652801 2:-3.955915 3:-1.535657 4:-2.363807 5:-1.994697 6:-3.056641 7:-2.866173 8:-2.504142 9:-2.944340 10:-1.618584 
1.000000 1:0.284903 2:-1.144028 3:-1.920926 4:-1.257053 5:0.410850 6:1.369812 7:-0.794725 8:-0.169898 9:1.158398 10:-0.423969 
1.000000 1:-0.608410 2:-0.663748 3:0.158490 4:0.390613 5:0.282173 6:-0.603582 7:-0.963789 8:-1.200119 9:1.296348 10:0.268737 
2.000000 1:2.623604 2:0.426817 3:2.851524 4:3.287673 5:1.896378 6:1.567196 7:2.064580 8:3.580066 9:1.960734 10:2.344997 
1.000000 1:0.545408 2:-0.344992 3:0.678254 4:-0.858518 5:-1.530355 6:-0.693795 7:0.178266 8:-0.591673 9:0.239419 10:-0.455048 
2.000000 1:1.390755 2:4.660525 3:2.971789 4:3.496111 5:2.863560 6:3.714910 7:3.531641 8:2.787831 9:1.980677 10:1.244850 
0.000000 1:-1.871718 2:-1.599991 3:-2.590756 4:-2.814994 5:-2.213868 6:-2.153300 7:-2.770820 8:-1.153233 9:-3.117820 10:-2.459837 
1.000000 1:2.225410 2:-0.987762 3:0.601981 4:0.958081 5:-0.521500 6:0.257885 7:1.842976 8:1.965839 9:1.487578 10:-0.169355 
1.000000 1:0.141704 2:-1.342969 3:-1.504968 4:1.441602 5:0.400847 6:-0.610140 7:-0.775395 8:1.139166 9:-0.162873 10:-1.741017 
1.000000 1:-0.591264 2:-0.160265 3:-1.361369 4:0.028435 5:0.319705 6:-0.178471 7:0.140799 8:0.476667 9:-0.826739 10:0.674063 
0.000000 1:-3.068578 2:-2.555182 3:-2.958376 4:-3.682512 5:-0.944692 6:-0.084742 7:-1.826194 8:-3.489869 9:-3.476410 10:-0.451247 
2.000000 1:4.930516 2:1.666767 3:0.938502 4:3.662299 5:2.765746 6:1.965661 7:2.529881 8:1.904167 9:4.171130 10:2.789302 
2.000000 1:2.974528 2:1.991275 3:1.871578 4:1.828502 5:1.434190 6:1.667608 7:3.937545 8:3.384329 9:2.457312 10:1.736564 
1.000000 1:1.062573 2:-1.080379 3:-2.985782 4:-2.000805 5:-2.286789 6:0.178715 7:-1.107640 8:0.897611 9:0.559812 10:1.513444 
2.000000 1:1.030820 2:2.837894 3:3.865609 4:2.446763 5:2.798882 6:3.078708 7:3.166439 8:3.290820 9:2.451080 10:5.856037 
1.000000 1:-1.155749 2:0.457162 3:1.809359 4:-1.718205 5:0.421963 6:-0.080503 7:0.338232 8:-0.691808 9:-0.142256 10:-0.062913 
1.000000 1:1.564072 2:-0.059666 3:0.296360 4:-0.162524 5:-0.283777 6:-0.552807 7:-1.400643 8:0.884141 9:-0.339556 10:1.238086 
1.000000 1:-0.404895 2:-0.620839 3:0.564946 4:1.258187 5:1.444439 6:0.929386 7:0.933224 8:1.463727 9:0.617221 10:0.636071 
1.000000 1:1.622459 2:-1.017784 3:-0.667940 4:-0.054194 5:-0.967713 6:0.172383 7:-1.330173 8:1.190003 9:1.677009 10:-0.826184 
1.000000 1:0.893302 2:1.033184 3:0.974500 4:0.388999 5:-2.828723 6:-0.831474 7:-0.628228 8:0.905425 9:-0.768264 10:1.353170 
1.000000 1:0.212727 2:-1.064940 3:0.256437 4:0.562175 5:-1.062193 6:-0.828865 7:-0.032133 8:0.055253 9:0.329233 10:-0.606239 
1.000000 1:-0.456060 2:0.411891 3:0.480498 4:-1.261821 5:1.827561 6:-0.013265 7:-0.316383 8:0.483026 9:2.992110 10:-0.580181 
1.000000 1:0.153358 2:1.377433 3:-0.527414 4:0.794645 5:-0.391367 6:-0.098272 7:-2.619381 8:0.817300 9:0.108259 10:1.066637 
2.000000 1:1.716597 2:3.685720 3:0.927169 4:3.085723 5:3.275016 6:3.105990 7:0.919694 8:1.918836 9:2.972925 10:2.681110 
2.000000 1:3.666601 2:3.499031 3:2.451755 4:3.013759 5:0.724207 6:3.791627 7:0.722453 8:3.003086 9:2.256098 10:2.401941 
0.000000 1:-1.091184 2:-1.376999 3:-2.452684 4:-1.632814 5:-2.040159 6:-2.524974 7:-2.309749 8:-2.048477 9:-3.189914 10:-2.915380 
2.000000 1:3.576924 2:2.960113 3:1.780228 4:1.308255 5:2.872440 6:3.075544 7:3.757120 8:1.862424 9:3.062992 10:2.125175 
2.000000 1:1.711525 2:3.512849 3:0.528970 4:2.698727 5:3.632792 6:3.744299 7:2.862556 8:1.992885 9:0.808858 10:3.061729 
2.000000 1:3.833578 2:1.715396 3:4.151110 4:2.189359 5:3.174470 6:2.165934 7:2.549021 8:2.396874 9:2.157934 10:2.610637 
1.000000 1:0.717200 2:-1.311987 3:0.351460 4:1.910088 5:0.925282 6:0.386536 7:-0.669258 8:-0.788700 9:2.066916 10:0.070152 
1.000000 1:-0.676793 2:-0.006956 3:-1.016997 4:2.023606 5:-1.193630 6:-1.217463 7:-0.079042 8:1.877119 9:0.567243 10:0.280966 
1.000000 1:0.990720 2:0.584471 3:0.807860 4:0.995238 5:0.550812 6:-0.165501 7:0.799669 8:-1.025533 9:0.964714 10:0.465418 
2.000000 1:2.702810 2:1.928232 3:0.475610 4:2.351926 5:3.380035 6:2.760388 7:0.948245 8:3.583466 9:1.962982 10:3.296587 
2.000000 1:2.763985 2:2.822280 3:3.759057 4:2.288063 5:5.560952 6:2.652617 7:3.482085 8:1.497114 9:1.608853 10:2.173012 
1.000000 1:-0.139487 2:0.914008 3:-0.566036 4:-0.455129 5:0.900600 6:-1.133964 7:-1.863369 8:-2.271520 9:-0.905098 10:-1.996822 
1.000000 1:2.011086 2:-1.138948 3:0.908388 4:-0.954323 5:-1.344875 6:-0.589701 7:0.912826 8:0.699379 9:-0.704005 10:0.407548 
1.000000 1:-2.579915 2:-0.119701 3:-0.158974 4:-1.424149 5:0.614495 6:-1.377619 7:-0.814029 8:-0.413970 9:1.700046 10:1.028878 
1.000000 1:0.536710 2:0.180612 3:-0.104725 4:-0.897373 5:-2.806323 6:1.032712 7:-0.967761 8:-0.262628 9:0.107425 10:1.269161 
2.000000 1:0.970032 2:2.392927 3:2.834170 4:3.093630 5:3.304690 6:1.885823 7:1.787471 8:2.495395 9:3.525807 10:1.499811 
1.000000 1:-2.076279 2:-1.302350 3:-1.096981 4:-0.946465 5:-0.131766 6:1.307409 7:0.355614 8:-0.921587 9:-0.292330 10:-0.382128 
2.000000 1:4.398539 2:1.882751 3:2.960390 4:0.147385 5:4.034914 6:2.262371 7:4.121362 8:2.198687 9:3.233141 10:3.474116 
2.000000 1:2.609938 2:1.877487 3:0.799547 4:3.327158 5:3.436702 6:3.997452 7:1.325940 8:2.615538 9:2.717209 10:2.845557 
2.000000 1:2.541878 2:4.040961 3:1.575059 4:0.148573 5:3.444934 6:3.326933 7:3.523162 8:4.466162 9:1.091092 10:3.226730 
2.000000 1:1.744226 2:3.976781 3:2.367992 4:1.098315 5:1.830423 6:2.011371 7:1.678757 8:3.154929 9:3.212619 10:3.280964 
2.000000 1:1.699894 2:3.316013 3:3.076526 4:4.683261 5:1.462310 6:2.080420 7:3.184122 8:1.889509 9:1.283629 10:1.672055 
2.000000 1:4.164832 2:1.599103 3:1.379256 4:2.770500 5:2.811683 6:3.906401 7:2.471404 8:2.028192 9:2.377864 10:1.550821 
1.000000 1:-1.304426 2:0.470322 3:-0.764697 4:0.418567 5:-0.512498 6:0.302096 7:0.749218 8:0.894842 9:0.636065 10:0.530545 
1.000000 1:-0.711894 2:0.899758 3:0.525992 4:-0.739141 5:-1.236721 6:-0.280576 7:1.009123 8:-0.549974 9:1.307452 10:-1.668156 
1.000000 1:0.900261 2:-0.161196 3:-0.696203 4:-0.039600 5:-0.231931 6:2.024485 7:0.187468 8:0.457676 9:0.193285 10:0.658848 
0.000000 1:-0.275089 2:-2.876301 3:-2.299373 4:-2.684620 5:-2.839103 6:-0.923832 7:-2.431997 8:-1.834109 9:-3.610885 10:-0.266926 
2.000000 1:2.163971 2:2.853979 3:0.776756 4:3.922469 5:1.092341 6:-0.090035 7:4.199799 8:1.868662 9:1.913861 10:1.925870 
1.000000 1:-0.196227 2:1.099262 3:-1.149677 4:-0.838752 5:-0.461890 6:-0.476332 7:-0.071142 8:-0.314061 9:-0.826290 10:-0.212218 
2.000000 1:0.999718 2:2.806468 3:1.427491 4:3.449860 5:2.013975 6:3.333559 7:3.039330 8:3.937949 9:2.028437 10:3.944066 
1.000000 1:-1.294593 2:0.349069 3:0.611608 4:0.062698 5:2.898803 6:0.240296 7:-1.301973 8:-0.704823 9:0.332557 10:0.631285 
1.000000 1:-0.240974 2:0.027520 3:-0.842435 4:-1.194354 5:-0.563319 6:1.786716 7:0.436206 8:1.160507 9:1.147956 10:-0.450446 
2.000000 1:1.833270 2:1.686735 3:3.448899 4:1.229186 5:3.544511 6:1.781254 7:1.884816 8:2.681720 9:2.452887 10:2.302619 
1.000000 1:-0.660163 2:1.297324 3:-0.448360 4:-1.594026 5:0.436873 6:0.875280 7:-2.296220 8:-0.692236 9:1.144443 10:-0.772185 
2.000000 1:2.205391 2:1.190742 3:1.335807 4:1.401908 5:2.844460 6:2.262890 7:3.300552 8:1.781681 9:1.078283 10:3.154245 
1.000000 1:-0.863084 2:-2.038379 3:1.734467 4:-0.358335 5:-1.119167 6:-0.939871 7:-0.185153 8:-0.003074 9:-1.102998 10:-0.284183 
0.000000 1:-3.258174 2:-4.429081 3:-4.159361 4:-2.584953 5:-1.735567 6:-2.526489 7:-3.413192 8:-1.865193 9:-2.146154 10:-1.586734 
0.000000 1:-4.316821 2:-2.126333 3:-0.375544 4:-3.182392 5:-3.344004 6:-2.318999 7:-1.749399 8:-3.876345 9:-1.808856 10:-2.957671 
2.000000 1:2.913993 2:2.626105 3:3.919067 4:1.805288 5:2.777794 6:3.221686 7:2.927218 8:2.645254 9:1.187400 10:4.659635 
0.000000 1:-2.247677 2:-3.959182 3:-2.303029 4:-0.709098 5:-3.385988 6:-3.368378 7:-2.089752 8:-2.522432 9:-3.126677 10:-1.962186 
1.000000 1:-0.724380 2:-1.077002 3:0.050972 4:1.962566 5:0.334772 6:0.306192 7:-0.363033 8:1.230712 9:0.800424 10:-1.042015 
1.000000 1:-0.256800 2:-0.608615 3:1.346702 4:-0.195431 5:-0.651640 6:-0.427031 7:-0.807115 8:1.136286 9:0.390047 10:0.444275 
1.000000 1:-0.366624 2:-0.260514 3:-0.343290 4:-0.503314 5:0.043019 6:1.697804 7:0.882237 8:-0.759885 9:-0.264148 10:1.240105 
1.000000 1:-0.118956 2:1.130563 3:-1.043253 4:-0.658663 5:-1.680807 6:0.400430 7:0.740683 8:1.501708 9:-0.492060 10:0.134736 
2.000000 1:1.157638 2:1.258301 3:4.409090 4:1.143045 5:3.932972 6:2.562482 7:2.934313 8:2.716910 9:1.674738 10:3.982398 
1.000000 1:0.759142 2:0.405269 3:0.420626 4:-1.855554 5:-1.639490 6:1.318116 7:-0.014091 8:-0.231684 9:-0.580445 10:-0.637975 
2.000000 1:2.961103 2:2.855034 3:1.787719 4:1.058081 5:2.070161 6:2.326966 7:2.550213 8:2.850328 9:0.381001 10:2.875211 
1.000000 1:1.182764 2:1.255686 3:-0.358796 4:-0.459034 5:0.055319 6:0.042690 7:0.247490 8:1.105345 9:0.231205 10:0.968369 
1.000000 1:-2.051723 2:0.962912 3:-1.793279 4:0.571949 5:-2.127847 6:-1.143941 7:0.435260 8:-0.693765 9:-0.439790 10:0.847618 
1.000000 1:0.243726 2:0.190341 3:0.160628 4:-1.006236 5:-1.551627 6:2.017145 7:2.095761 8:0.217870 9:0.426295 10:0.870811 
0.000000 1:-2.393231 2:-2.198368 3:-1.631701 4:-3.687578 5:-3.243755 6:-2.075917 7:-1.425087 8:-1.574295 9:-3.721662 10:-2.545053 
1.000000 1:-0.398558 2:0.223877 3:0.244637 4:-0.455344 5:0.863023 6:-1.118214 7:0.616939 8:-1.353613 9:-0.467210 10:0.679297 
1.000000 1:-1.803489 2:-0.148091 3:0.891198 4:-1.678945 5:1.315239 6:-0.273702 7:0.262164 8:0.662671 9:-0.831800 10:-2.671840 
2.000000 1:1.220337 2:3.242932 3:2.981786 4:2.957546 5:1.877193 6:3.047184 7:2.120280 8:2.758468 9:2.362145 10:1.992771 
1.000000 1:-0.118731 2:-0.874875 3:-0.858821 4:-0.908903 5:1.175856 6:-1.367214 7:0.326326 8:-0.391629 9:0.208212 10:0.068905 
1.000000 1:0.902169 2:-0.954916 3:-1.383611 4:0.500728 5:0.082401 6:-1.749120 7:-0.346139 8:0.971772 9:0.063215 10:-0.556577 
1.000000 1:0.775581 2:0.172030 3:0.639838 4:1.050995 5:-0.588118 6:-0.954196 7:-0.665378 8:0.963619 9:0.479000 10:-0.690185 
2.000000 1:3.182473 2:3.091086 3:2.350911 4:3.513933 5:2.282241 6:2.081937 7:1.758187 8:3.911241 9:0.855708 10:2.154394 
2.000000 1:3.142089 2:1.569748 3:3.558012 4:3.857350 5:1.897577 6:1.927681 7:2.104067 8:2.285521 9:2.622467 10:1.975600 
1.000000 1:0.877122 2:0.089053 3:-0.365092 4:-0.586859 5:-0.854846 6:-1.478408 7:-0.268328 8:-0.984682 9:0.901529 10:-0.287723 
2.000000 1:2.667213 2:0.713491 3:2.525789 4:2.033281 5:2.400310 6:2.540360 7:2.360328 8:3.100129 9:2.445733 10:2.622549 
1.000000 1:-1.558921 2:-1.200164 3:0.226049 4:0.368362 5:0.136068 6:-0.459966 7:1.423543 8:0.060633 9:-0.685169 10:0.981098 
1.000000 1:-0.020752 2:1.078897 3:-0.896910 4:-1.274790 5:-0.365313 6:-0.666191 7:0.122882 8:0.098656 9:-0.220848 10:0.582059 
0.000000 1:-3.664207 2:-3.826327 3:-5.111509 4:-4.390818 5:-1.770658 6:-2.001299 7:-4.736988 8:-2.546916 9:-2.631793 10:-3.846162 
1.000000 1:0.607784 2:0.485366 3:0.530541 4:-1.008996 5:-0.037660 6:-0.564567 7:-0.724593 8:-0.825187 9:-1.369234 10:-1.786555 
1.000000 1:1.318908 2:0.589987 3:2.872911 4:0.409296 5:-0.503244 6:-1.522990 7:0.725328 8:-0.562684 9:0.861463 10:-0.127582 
1.000000 1:-0.336437 2:0.522291 3:1.796132 4:-0.684112 5:0.237784 6:0.321817 7:0.529340 8:0.843518 9:0.630035 10:-0.933658 
1.000000 1:-0.926614 2:-2.081435 3:-0.094608 4:1.164760 5:0.384409 6:0.711983 7:-2.604650 8:-0.554103 9:0.524326 10:-2.014417 
2.000000 1:1.664514 2:2.187745 3:0.900287 4:2.327027 5:2.469321 6:5.178978 7:2.431292 8:2.324301 9:2.226782 10:1.933089 
1.000000 1:0.370351 2:-0.699456 3:1.216750 4:0.280804 5:0.286741 6:-0.671806 7:1.003924 8:0.535171 9:0.643783 10:0.826534 
2.000000 1:1.311518 2:2.987846 3:1.062936 4:2.219304 5:2.592197 6:3.829571 7:2.393119 8:1.908054 9:1.467329 10:2.066628 
1.000000 1:1.232701 2:-1.093322 3:-1.073256 4:0.543353 5:-0.445239 6:0.599046 7:-0.089088 8:-0.170850 9:0.469107 10:1.074585 
1.000000 1:0.546944 2:1.380466 3:0.531429 4:-1.514643 5:1.597262 6:1.301275 7:-0.437444 8:0.079720 9:1.239529 10:0.240598 
2.000000 1:1.903081 2:0.738233 3:1.141418 4:1.439821 5:1.621009 6:2.629557 7:0.941686 8:1.948750 9:2.055754 10:3.065672 
1.000000 1:-0.249211 2:0.596630 3:0.383537 4:-0.908965 5:2.002277 6:-0.286469 7:0.737553 8:0.527703 9:0.411086 10:-0.233563 
1.000000 1:0.323117 2:0.714102 3:2.208586 4:-0.784983 5:0.033479 6:0.701164 7:-0.023706 8:-1.360689 9:-0.053504 10:-0.384494 
1.000000 1:-0.353883 2:-0.630377 3:0.506345 4:1.132729 5:-0.147396 6:0.857634 7:-0.112846 8:1.519942 9:0.183803 10:0.286814 
2.000000 1:1.665092 2:5.754408 3:1.062576 4:1.554928 5:3.389564 6:2.785432 7:1.379024 8:3.397359 9:2.404485 10:3.083606 
1.000000 1:-2.502977 2:1.102421 3:0.133404 4:0.971121 5:0.025092 6:-1.484559 7:1.347081 8:1.107304 9:-0.697945 10:0.768208 
2.000000 1:3.011142 2:1.272791 3:0.328729 4:2.506190 5:1.537751 6:4.258338 7:3.165995 8:2.382679 9:2.383371 10:0.390402 
2.000000 1:3.669787 2:1.634719 3:2.232966 4:3.130157 5:3.356775 6:2.546536 7:1.977352 8:1.887981 9:2.035737 10:2.246571 
2.000000 1:2.772624 2:0.229035 3:2.943914 4:3.030609 5:2.439310 6:1.394303 7:3.795285 8:2.850758 9:2.721810 10:2.990270 
1.000000 1:1.308837 2:1.548028 3:1.095074 4:-0.837287 5:1.396221 6:-0.441848 7:0.806640 8:0.221398 9:0.080492 10:0.637973 
2.000000 1:0.316020 2:2.746560 3:2.784592 4:3.074349 5:4.947782 6:2.367043 7:1.315270 8:4.349678 9:3.524286 10:-0.130321 
1.000000 1:0.381224 2:1.161093 3:0.728887 4:-0.849689 5:0.040910 6:-1.698004 7:0.191569 8:0.018541 9:-0.510421 10:-0.397575 
1.000000 1:0.596002 2:1.848538 3:0.893555 4:0.589308 5:-1.242606 6:-1.225263 7:-0.856715 8:0.277476 9:-1.083354 10:-1.054874 
1.000000 1:-0.544837 2:-0.885923 3:-0.410946 4:0.348428 5:-1.268150 6:-0.897949 7:-0.558052 8:0.774127 9:-0.981268 10:-0.714941 
2.000000 1:2.294985 2:2.402806 3:1.324338 4:2.731763 5:3.007819 6:1.338119 7:3.653166 8:2.287203 9:2.238186 10:2.254766 
0.000000 1:-2.338056 2:-2.816677 3:-0.976701 4:-1.176156 5:-2.980275 6:-2.532730 7:-2.480731 8:-2.252715 9:-2.190981 10:-1.897766 
1.000000 1:-1.388564 2:-1.265931 3:-1.524072 4:-0.119359 5:-0.697028 6:0.356171 7:-0.444426 8:1.202001 9:-1.363583 10:0.265147 
2.000000 1:2.859000 2:1.413440 3:2.749754 4:2.844738 5:1.861035 6:3.899494 7:3.353755 8:3.045317 9:3.839759 10:1.503153 
1.000000 1:-0.249497 2:-0.753259 3:1.951782 4:0.578996 5:-0.694709 6:0.294160 7:-0.378358 8:0.773827 9:-2.363025 10:1.529603 
1.000000 1:-1.581140 2:0.791163 3:0.592312 4:-0.224113 5:-0.526417 6:-0.012159 7:3.389088 8:1.067892 9:-1.238050 10:-0.392444 
1.000000 1:-0.959541 2:-0.271606 3:-2.206726 4:0.264850 5:-0.834905 6:-0.010271 7:-0.933090 8:-0.305344 9:1.592166 10:0.795057 
1.000000 1:-0.053313 2:-0.155753 3:-0.228067 4:-1.260860 5:-1.437531 6:0.438727 7:-0.890754 8:0.489406 9:-1.366822 10:-1.444045 
1.000000 1:-0.106423 2:-0.632023 3:1.244411 4:-1.617711 5:0.563555 6:1.174131 7:-0.843548 8:0.880530 9:-0.290160 10:-0.321743 
1.000000 1:0.474570 2:-1.251279 3:0.712401 4:0.588533 5:0.753868 6:-1.764904 7:1.170239 8:0.372264 9:-1.182603 10:1.137627 
2.000000 1:3.717366 2:1.410047 3:-0.036602 4:4.016338 5:3.751109 6:2.758428 7:2.518944 8:2.414383 9:1.852371 10:2.226096 
1.000000 1:1.551907 2:0.026869 3:-0.643659 4:-1.380784 5:-0.904369 6:1.494385 7:-0.197876 8:-0.694773 9:-0.504885 10:0.066758 
1.000000 1:2.044589 2:-0.049144 3:-0.535597 4:1.590309 5:2.079496 6:-0.126478 7:-1.383833 8:-0.377625 9:-0.551329 10:-1.293167 
2.000000 1:1.526653 2:2.783826 3:3.443826 4:0.516319 5:1.754974 6:1.965998 7:0.705657 8:2.287586 9:3.130355 10:2.100766 
1.000000 1:0.974033 2:0.911628 3:1.101760 4:1.249093 5:-0.963703 6:-0.462938 7:-0.184009 8:-1.035428 9:-1.250670 10:-0.742263 
1.000000 1:0.889527 2:-1.784923 3:0.492389 4:-0.582687 5:-0.435792 6:-0.605659 7:1.793753 8:0.178122 9:0.293266 10:-0.503307 
1.000000 1:1.003001 2:1.398752 3:-0.091809 4:0.147897 5:1.019617 6:0.753461 7:-0.962237 8:0.345532 9:0.204056 10:-0.352049 
1.000000 1:1.172616 2:0.061722 3:0.037983 4:-0.430013 5:-1.105349 6:0.210795 7:-1.206639 8:0.585309 9:-0.022453 10:-0.076548 
1.000000 1:-0.171614 2:-0.105775 3:-0.450438 4:-1.203440 5:-0.611192 6:0.115611 7:1.445238 8:0.335375 9:-0.456888 10:1.339685 
1.000000 1:0.633264 2:-1.587829 3:-0.539817 4:-0.198490 5:1.110435 6:0.816591 7:-0.522248 8:-0.405853 9:-2.133257 10:0.544551 
1.000000 1:-0.679256 2:0.147276 3:-1.194067 4:-0.233422 5:0.850459 6:0.101377 7:0.395138 8:-1.814981 9:0.385382 10:-0.259310 
1.000000 1:0.929251 2:0.231384 3:0.079219 4:0.268664 5:-0.296638 6:0.489435 7:-0.369667 8:0.877879 9:-1.481238 10:0.613284 
1.000000 1:-0.083762 2:0.231669 3:1.025481 4:1.359078 5:0.240598 6:0.763315 7:0.875698 8:-0.537285 9:-0.405553 10:-0.199123 
1.000000 1:0.314938 2:-0.514198 3:1.500019 4:1.229622 5:-1.129489 6:-0.369425 7:-0.503372 8:1.284780 9:0.713778 10:0.669635 
1.000000 1:-1.643726 2:0.829633 3:0.015244 4:1.453204 5:0.230733 6:-0.388036 7:2.314267 8:0.750041 9:0.557863 10:1.306671 
