1.000000 1:1.469620 2:-0.546943 3:1.301161 4:-0.101760 5:-1.554430 6:0.586812 7:-0.647745 8:1.240133 9:-0.851348 10:0.363758 11:-0.273136 12:0.628811 13:-0.004629 14:-0.654588 15:-0.388400 16:1.972399 17:-0.209723 18:-1.111314 19:2.413924 20:0.660454 21:-1.422226 22:-0.445558 23:-0.026910 24:2.143535 25:0.374335 
2.000000 1:2.137667 2:2.633320 3:1.553248 4:2.348548 5:2.513144 6:2.579696 7:2.698744 8:3.520676 9:2.085396 10:2.259737 11:1.627819 12:2.903319 13:0.965163 14:4.253900 15:1.260969 16:0.949079 17:3.229293 18:1.135596 19:3.887955 20:1.996487 21:1.779356 22:3.246713 23:3.013048 24:2.294678 25:1.544862 
2.000000 1:3.389653 2:1.653979 3:1.738451 4:2.135932 5:1.506204 6:0.801706 7:3.328222 8:3.749991 9:2.898179 10:2.627361 11:1.097816 12:1.711695 13:4.534122 14:2.815221 15:1.137127 16:1.894826 17:4.228168 18:1.704842 19:1.758420 20:2.090342 21:3.662603 22:3.736256 23:2.880728 24:1.669191 25:2.805236 
2.000000 1:2.723659 2:3.597887 3:2.024209 4:2.532382 5:1.936188 6:2.544580 7:-0.514092 8:3.172224 9:1.252019 10:1.536602 11:3.988357 12:2.578424 13:2.125136 14:3.885272 15:2.790401 16:2.740328 17:3.579982 18:5.245318 19:0.976167 20:2.480884 21:3.839357 22:2.538782 23:1.246173 24:3.214789 25:2.840334 
2.000000 1:2.531063 2:3.769870 3:1.511294 4:2.202975 5:2.876931 6:4.131996 7:2.698753 8:4.197409 9:2.944434 10:3.780589 11:3.685167 12:2.444200 13:0.730218 14:3.802258 15:0.591639 16:2.282796 17:0.958786 18:3.475114 19:2.655637 20:3.289646 21:4.041747 22:4.263876 23:4.672997 24:2.286365 25:2.663244 
1.000000 1:-1.733290 2:0.917964 3:-1.009611 4:-0.517394 5:1.909846 6:-1.304358 7:0.380644 8:-0.907476 9:1.135191 10:0.474313 11:0.776712 12:0.803584 13:0.598215 14:0.476286 15:0.708664 16:0.245343 17:1.549655 18:-2.234897 19:-0.168225 20:1.034955 21:0.713328 22:-0.196484 23:0.043302 24:-1.134431 25:0.304367 
2.000000 1:1.593230 2:2.328874 3:3.119292 4:5.235643 5:3.499354 6:2.700978 7:4.204537 8:3.586673 9:1.555938 10:3.221174 11:4.723342 12:3.457854 13:2.071977 14:2.479145 15:2.627017 16:3.377269 17:3.877136 18:1.630739 19:2.588936 20:4.843992 21:1.840490 22:3.460355 23:4.864558 24:3.198269 25:1.878335 
0.000000 1:-3.647550 2:-2.188238 3:-3.374211 4:-2.757550 5:-4.033750 6:-3.714194 7:-1.721883 8:-2.803720 9:-2.609411 10:-1.286311 11:-2.106488 12:-2.467894 13:-3.611904 14:-2.150826 15:-3.034419 16:-3.791467 17:-3.860334 18:-3.657774 19:-4.331606 20:-1.453852 21:-2.397372 22:-0.463336 23:-3.704281 24:-1.493311 25:-3.932171 
1.000000 1:0.039208 2:-0.406971 3:0.902006 4:-0.374753 5:0.667229 6:0.934117 7:1.818982 8:-0.219023 9:0.564343 10:-0.685120 11:0.702707 12:-0.176788 13:0.156718 14:-0.938655 15:-0.116557 16:-0.764763 17:-0.532317 18:0.087049 19:-1.732957 20:-0.476602 21:-0.258498 22:-1.242660 23:0.530233 24:-0.554986 25:-0.777361 
1.000000 1:2.516509 2:1.477581 3:-0.056752 4:-0.024862 5:-0.164591 6:0.300578 7:-0.826183 8:-0.982051 9:-1.011176 10:-2.503952 11:-2.246470 12:-0.729727 13:0.914737 14:0.672691 15:0.203162 16:0.090531 17:-1.239842 18:-1.498759 19:-1.404820 20:-0.257247 21:0.263664 22:-1.681934 23:1.500744 24:-0.680396 25:-2.050820 
1.000000 1:-0.166512 2:1.541942 3:-0.983255 4:-0.285791 5:-1.433042 6:-0.483065 7:1.628473 8:1.437090 9:0.383079 10:-0.525800 11:0.183502 12:1.780483 13:-0.110291 14:0.951844 15:-0.108869 16:1.660060 17:-1.042490 18:1.162242 19:0.409417 20:-1.197277 21:-0.409325 22:0.327944 23:0.079608 24:-1.540231 25:-0.058811 
1.000000 1:-0.821981 2:-1.007632 3:-1.366386 4:0.395000 5:-0.595972 6:2.818314 7:1.262573 8:0.184997 9:-0.156088 10:-0.569367 11:0.500186 12:-0.313939 13:1.760837 14:-0.290468 15:-0.249192 16:0.713426 17:0.014804 18:0.223702 19:-1.562138 20:-0.308402 21:1.368920 22:1.665507 23:-0.963564 24:0.176253 25:0.921377 
1.000000 1:-2.180648 2:-1.923061 3:-1.272738 4:0.151651 5:1.665046 6:0.761578 7:0.913131 8:0.986199 9:0.429591 10:1.427341 11:-0.879464 12:0.501764 13:-0.534863 14:-1.075825 15:-0.575272 16:-0.412796 17:2.123757 18:0.502381 19:0.371766 20:0.179977 21:0.030582 22:-0.314409 23:0.038236 24:0.158124 25:-0.208430 
2.000000 1:1.904039 2:2.680531 3:2.903430 4:2.663288 5:-0.279354 6:2.389736 7:3.385080 8:2.210989 9:2.490491 10:1.725124 11:2.388711 12:1.064221 13:3.580540 14:2.382779 15:2.117433 16:1.393273 17:1.947343 18:4.286408 19:2.195371 20:3.830741 21:2.310948 22:4.338524 23:1.333996 24:1.740235 25:2.780026 
0.000000 1:-3.934731 2:-3.054738 3:-4.178984 4:-2.178873 5:-2.862584 6:-4.728523 7:-3.266255 8:-3.271858 9:-2.657951 10:-4.226259 11:-3.619253 12:-1.965091 13:-3.235029 14:-0.839221 15:-1.807134 16:-3.317524 17:-1.087875 18:-3.109321 19:-4.163692 20:-3.338615 21:-2.467888 22:-2.498835 23:-1.283426 24:-3.214743 25:-0.983624 
0.000000 1:-1.405854 2:-4.169805 3:-1.152023 4:-2.763644 5:-3.611445 6:-1.348936 7:-2.939499 8:-2.056337 9:-1.998205 10:-1.828179 11:-2.144429 12:-2.442688 13:-2.479251 14:-1.056005 15:-1.506542 16:-1.545567 17:-5.139785 18:-3.187858 19:-3.558173 20:-2.758740 21:-1.804921 22:-2.517284 23:-2.747218 24:-2.679840 25:-1.716303 
1.000000 1:-1.701774 2:0.118438 3:0.148011 4:0.588374 5:0.614743 6:0.292515 7:-1.589809 8:0.691879 9:-0.336025 10:-0.524255 11:-1.343053 12:0.569373 13:1.675758 14:0.356812 15:0.444658 16:-0.910301 17:0.099650 18:0.893784 19:-1.564946 20:1.505196 21:0.620595 22:1.093075 23:0.780308 24:2.094569 25:0.946566 
2.000000 1:2.687339 2:1.204738 3:2.148639 4:3.529531 5:1.464360 6:1.759014 7:2.264789 8:1.239891 9:1.442548 10:0.176303 11:4.135279 12:2.067217 13:2.663068 14:2.927535 15:2.472609 16:4.633181 17:2.147293 18:-0.742477 19:2.505719 20:2.661991 21:4.763813 22:2.129634 23:2.517214 24:3.514323 25:4.106323 
2.000000 1:3.229311 2:2.431715 3:2.320482 4:2.452400 5:2.529787 6:2.387078 7:1.211732 8:5.077756 9:3.162141 10:2.235780 11:0.546497 12:1.952182 13:1.754440 14:3.247053 15:2.320868 16:0.982833 17:1.720321 18:2.844358 19:1.776033 20:1.180668 21:2.134880 22:3.420042 23:2.919154 24:0.227178 25:2.186652 
2.000000 1:1.034166 2:2.889532 3:1.181515 4:2.986340 5:2.653204 6:3.486220 7:3.532251 8:2.170790 9:2.969576 10:2.070650 11:3.071650 12:1.681282 13:0.747509 14:3.772615 15:2.245201 16:0.409874 17:3.869766 18:3.436126 19:2.962621 20:3.125959 21:2.001393 22:3.662035 23:2.397375 24:2.878525 25:2.596652 
0.000000 1:-1.264442 2:-2.185029 3:-2.366013 4:-2.996127 5:-4.030758 6:-3.225103 7:-3.500119 8:-1.915198 9:-3.294336 10:-3.071537 11:-1.692436 12:-0.628535 13:-2.698466 14:-3.085625 15:-2.875654 16:-2.487178 17:-1.464018 18:-3.508148 19:-0.662584 20:-0.339709 21:-2.601807 22:-3.289405 23:-1.912253 24:-3.065801 25:-2.320196 
2.000000 1:4.596076 2:2.931634 3:4.062153 4:3.327099 5:2.531796 6:3.333002 7:2.537032 8:3.945690 9:1.358026 10:0.906916 11:4.379078 12:0.988803 13:2.113515 14:3.686171 15:3.108213 16:1.962447 17:3.677513 18:1.141938 19:0.659068 20:2.352863 21:2.023221 22:4.313654 23:1.837864 24:3.574232 25:2.848027 
0.000000 1:-1.688679 2:-1.575471 3:-1.313807 4:-2.352246 5:-2.381301 6:-2.495711 7:-3.960804 8:-4.262049 9:-3.103094 10:-4.139740 11:-3.755318 12:-4.395366 13:-3.091178 14:-2.203774 15:-2.184381 16:-3.291479 17:-3.383675 18:-2.698286 19:-1.791805 20:-3.397514 21:-2.871933 22:-1.911115 23:-2.508938 24:-4.507408 25:-0.811215 
1.000000 1:-0.333744 2:0.852603 3:-1.472326 4:-3.435212 5:-0.951412 6:-0.063901 7:-1.098703 8:-0.456000 9:0.152675 10:0.443138 11:-0.915964 12:1.375478 13:1.012462 14:0.263719 15:0.493883 16:-0.649019 17:0.633879 18:-0.198513 19:-0.546841 20:0.915680 21:-0.480056 22:-0.194497 23:0.100492 24:-0.456425 25:-0.014013 
1.000000 1:-0.657513 2:0.575148 3:1.002768 4:0.669739 5:-0.932988 6:-0.651128 7:0.021526 8:0.092896 9:-0.508910 10:-0.696594 11:1.319116 12:0.760305 13:-0.496485 14:-1.417155 15:0.105507 16:1.396350 17:-0.163959 18:0.378518 19:-0.673114 20:0.797957 21:-0.105476 22:-2.354974 23:0.502185 24:0.330088 25:-0.507802 
1.000000 1:-1.843020 2:0.469924 3:1.594250 4:0.218183 5:0.408617 6:1.665625 7:-0.851023 8:0.622219 9:0.084114 10:0.741443 11:0.731758 12:0.692314 13:-0.044537 14:-0.756350 15:0.951553 16:0.489143 17:1.020673 18:-0.075864 19:-0.929505 20:-0.519375 21:-1.201710 22:-0.198744 23:-0.941660 24:-0.827053 25:-0.398734 
1.000000 1:-0.911063 2:0.268343 3:0.656602 4:0.383065 5:1.284915 6:-2.005306 7:-0.830822 8:-1.108818 9:-0.462818 10:1.681250 11:0.999513 12:0.763587 13:2.161701 14:0.364125 15:0.943300 16:0.311317 17:0.023417 18:-0.166942 19:-0.126731 20:-0.467343 21:0.348665 22:1.087878 23:-0.348844 24:-1.983062 25:-1.929937 
2.000000 1:2.301472 2:2.561209 3:2.817677 4:2.474872 5:0.859711 6:3.216596 7:3.672744 8:1.682919 9:2.892870 10:2.569433 11:1.657377 12:2.840577 13:2.090336 14:2.311594 15:3.134211 16:4.210364 17:3.521914 18:3.939913 19:2.163861 20:1.610492 21:2.590903 22:2.176554 23:1.960632 24:1.674630 25:3.070566 
1.000000 1:0.394242 2:-0.121149 3:-0.312210 4:-0.162318 5:-0.051860 6:-0.410204 7:0.867822 8:-0.230981 9:1.532646 10:0.006246 11:0.530644 12:-0.739172 13:-0.356490 14:0.432325 15:-1.617102 16:0.107373 17:0.177351 18:0.060864 19:-0.829872 20:-1.315322 21:0.199329 22:0.566650 23:-1.698464 24:-1.456515 25:-0.196720 
2.000000 1:1.564918 2:3.113733 3:3.424738 4:2.344459 5:2.573182 6:4.140109 7:2.520275 8:2.932060 9:4.262189 10:3.523693 11:1.565646 12:2.114961 13:3.888180 14:4.278209 15:3.401180 16:2.111901 17:3.178897 18:2.389267 19:3.167696 20:2.262839 21:3.276406 22:3.499451 23:3.138958 24:2.484399 25:2.368290 
1.000000 1:0.295245 2:0.681089 3:-1.072714 4:0.783800 5:1.432221 6:-0.796596 7:-0.851208 8:-0.694976 9:0.241641 10:0.120465 11:-1.191141 12:0.172025 13:0.140220 14:0.558293 15:1.506601 16:1.972619 17:0.707402 18:-0.065553 19:-1.046526 20:1.986172 21:0.171712 22:-0.295121 23:-2.074512 24:0.839414 25:-1.391580 
2.000000 1:2.915083 2:1.828420 3:0.939640 4:2.710021 5:2.048286 6:2.517646 7:3.435162 8:2.531473 9:-0.731192 10:2.123293 11:3.462661 12:0.736220 13:1.840903 14:4.234947 15:3.615654 16:3.788860 17:3.941035 18:2.596641 19:-0.145308 20:2.901354 21:3.565113 22:3.061747 23:2.667021 24:0.979043 25:2.303235 
2.000000 1:2.184886 2:2.272882 3:3.103640 4:2.550946 5:3.054762 6:2.771547 7:2.400522 8:2.294709 9:2.838520 10:1.369194 11:2.129641 12:2.232525 13:2.935462 14:2.473315 15:3.444101 16:2.739482 17:3.754701 18:2.952905 19:2.268457 20:1.189844 21:4.109922 22:2.727069 23:0.107906 24:4.672215 25:2.011632 
1.000000 1:-0.899836 2:0.924101 3:1.235910 4:-0.448035 5:0.634078 6:-1.274218 7:-0.401044 8:-1.348280 9:0.604030 10:1.542269 11:-0.610809 12:-0.601253 13:2.877326 14:1.516788 15:-1.258952 16:-0.391003 17:-0.072661 18:-0.889768 19:-0.202516 20:-0.195788 21:-1.953529 22:-0.231556 23:1.548450 24:0.443520 25:-0.146211 
2.000000 1:4.030953 2:3.323636 3:2.178405 4:1.776466 5:2.721189 6:2.470126 7:1.642410 8:3.201807 9:1.792121 10:1.032882 11:1.938654 12:3.113854 13:2.859689 14:3.624003 15:2.353702 16:0.822796 17:2.184519 18:3.133591 19:2.211954 20:4.772778 21:1.906076 22:3.612259 23:1.439458 24:2.584810 25:3.329498 
1.000000 1:0.041755 2:-0.839093 3:1.001121 4:-2.439881 5:-1.639368 6:0.786758 7:0.205592 8:0.430395 9:0.593867 10:1.666625 11:-0.047560 12:-0.097181 13:0.107487 14:1.940399 15:1.466065 16:1.538081 17:-0.833071 18:0.269895 19:0.372826 20:-0.747745 21:1.747039 22:0.158340 23:-1.226625 24:-0.243995 25:1.063071 
1.000000 1:0.915027 2:-0.916791 3:-0.680181 4:-0.241350 5:-1.600312 6:1.479224 7:0.201734 8:-0.703899 9:0.627092 10:-0.564244 11:-1.084052 12:-1.742378 13:1.198125 14:0.605529 15:1.389028 16:-0.665527 17:1.319062 18:0.922324 19:1.501611 20:1.159674 21:1.133299 22:-0.530225 23:-1.386154 24:0.697198 25:-0.206657 
2.000000 1:3.334564 2:2.201672 3:2.466066 4:2.135639 5:0.980770 6:1.892592 7:2.564149 8:1.066902 9:0.057767 10:0.930574 11:4.747173 12:2.504355 13:1.054893 14:0.776687 15:2.022650 16:1.922802 17:3.263046 18:1.938859 19:3.937061 20:3.025272 21:3.829545 22:1.656498 23:0.394298 24:3.191115 25:0.721319 
2.000000 1:2.026920 2:4.107906 3:2.738763 4:1.395698 5:2.290852 6:2.545115 7:0.683717 8:1.526623 9:0.997067 10:2.052470 11:1.541197 12:3.778006 13:2.108040 14:1.362143 15:1.068157 16:0.630720 17:3.810260 18:2.211637 19:4.451126 20:4.169206 21:2.573773 22:2.699816 23:4.338403 24:3.892483 25:1.532265 
2.000000 1:2.475034 2:4.078628 3:1.815149 4:4.624817 5:2.884643 6:4.288524 7:1.915220 8:2.729673 9:1.619882 10:2.228819 11:1.990582 12:1.737024 13:3.053526 14:4.065401 15:3.251904 16:1.303359 17:2.581612 18:3.731149 19:1.174929 20:2.962037 21:2.596536 22:2.894324 23:3.121556 24:4.115674 25:2.050783 
1.000000 1:1.221115 2:0.618162 3:0.458902 4:-0.381897 5:1.035559 6:-1.125542 7:-0.541331 8:-1.032464 9:1.067512 10:-0.217032 11:-0.280837 12:0.544704 13:0.129251 14:-0.217126 15:-0.242863 16:-1.693118 17:0.130103 18:-1.120094 19:0.545061 20:-1.744684 21:0.499728 22:-0.878729 23:0.292931 24:1.728115 25:-0.401531 
1.000000 1:-0.541110 2:-0.805966 3:2.742365 4:-1.663439 5:0.156466 6:-0.803596 7:-0.850390 8:0.772342 9:0.498812 10:0.444512 11:0.031901 12:0.360766 13:0.368990 14:0.048541 15:1.116426 16:0.095254 17:0.125429 18:-0.412537 19:-1.086363 20:-0.040558 21:-0.394113 22:-1.595588 23:0.562268 24:-1.743890 25:1.439666 
1.000000 1:1.545226 2:-0.497157 3:0.731201 4:0.308687 5:0.850333 6:1.060371 7:0.909019 8:-2.579636 9:-0.672174 10:1.033893 11:0.694011 12:-1.051550 13:1.288326 14:-1.333593 15:-0.742042 16:-0.261988 17:-0.612897 18:0.046078 19:-0.658498 20:-0.274530 21:0.146657 22:-1.534849 23:-0.170766 24:0.112801 25:0.072954 
1.000000 1:-1.131870 2:1.183137 3:-0.154219 4:-2.034004 5:0.356031 6:-0.330766 7:0.284660 8:-1.213713 9:-0.183974 10:-0.485649 11:-0.835627 12:-0.626613 13:-1.576691 14:0.337982 15:-0.253450 16:0.681231 17:-0.196758 18:1.355806 19:-0.691072 20:0.371874 21:-0.239105 22:0.841180 23:-1.099712 24:-0.583647 25:1.885276 
1.000000 1:0.069419 2:0.411029 3:0.450161 4:-1.273631 5:1.952351 6:-1.890720 7:0.048302 8:-0.405182 9:-1.059737 10:-0.515619 11:1.310971 12:2.097392 13:0.111466 14:-0.593541 15:-0.168199 16:-3.234125 17:0.405026 18:0.052275 19:-0.218292 20:-0.182581 21:-1.948815 22:1.337662 23:-0.748431 24:-0.408906 25:-0.724359 
1.000000 1:-0.671743 2:-1.112581 3:1.131008 4:-0.229473 5:1.831608 6:-0.239257 7:0.336247 8:-1.415909 9:-0.534185 10:-0.011780 11:0.485276 12:1.454806 13:-0.023277 14:0.669401 15:-0.471981 16:-1.162646 17:2.066399 18:0.055338 19:-1.418157 20:1.784092 21:0.558587 22:0.502341 23:-1.218341 24:-0.009117 25:1.052944 
2.000000 1:2.302020 2:1.080415 3:2.410228 4:3.441051 5:2.316718 6:1.952783 7:4.150996 8:1.430726 9:1.750774 10:3.434343 11:3.360557 12:2.804816 13:3.630081 14:2.054042 15:2.710891 16:2.166590 17:2.831573 18:2.212832 19:1.106075 20:-0.305029 21:1.665203 22:2.379710 23:3.356872 24:1.464173 25:2.516206 
1.000000 1:0.079699 2:-0.273661 3:0.669475 4:-0.665241 5:-0.094138 6:-1.287569 7:-1.299439 8:-0.275184 9:-1.363801 10:-1.542731 11:0.536765 12:0.773869 13:1.513610 14:-2.604671 15:-0.326737 16:2.204290 17:-0.176481 18:0.373205 19:-1.739571 20:-0.440137 21:-0.654208 22:-0.643635 23:-1.278430 24:-0.128897 25:0.993113 
2.000000 1:0.624586 2:1.816633 3:3.412683 4:3.335480 5:1.753661 6:2.604902 7:1.531795 8:2.620404 9:2.204165 10:4.044620 11:2.415235 12:3.840525 13:1.795251 14:2.923555 15:2.367760 16:2.105619 17:2.243366 18:1.808036 19:2.466711 20:1.347163 21:2.930363 22:3.680753 23:0.876780 24:3.961127 25:1.650568 
1.000000 1:0.273406 2:-0.103826 3:-2.155226 4:-1.287068 5:1.368727 6:-1.138918 7:-1.195577 8:0.401459 9:1.181031 10:0.557736 11:0.591916 12:-0.933111 13:1.436355 14:-0.463919 15:-0.777329 16:0.073213 17:0.189375 18:-1.048693 19:-0.559148 20:0.310959 21:0.720063 22:1.322143 23:0.779037 24:-0.384678 25:-2.118452 
2.000000 1:4.320817 2:0.816003 3:1.885180 4:2.582211 5:2.446873 6:3.749647 7:4.715383 8:3.691926 9:3.926107 10:0.966284 11:3.583674 12:2.115840 13:1.421925 14:1.053974 15:1.620005 16:3.079012 17:3.794227 18:2.091627 19:3.372552 20:2.960703 21:2.402223 22:2.942174 23:1.456187 24:4.605741 25:4.332189 
1.000000 1:-0.744372 2:-1.863978 3:-0.243357 4:0.220839 5:-1.177143 6:0.176493 7:-0.338790 8:0.636351 9:0.572673 10:0.605159 11:-1.247799 12:-0.523664 13:-0.462232 14:-0.209185 15:-0.606799 16:-0.051190 17:-0.100755 18:0.711653 19:-0.170685 20:-0.227964 21:-0.190071 22:-0.319991 23:0.626289 24:0.572199 25:2.208032 
1.000000 1:0.678731 2:0.088126 3:0.196517 4:0.796421 5:0.688623 6:-0.561185 7:-0.783850 8:-1.001667 9:-0.391142 10:-0.227529 11:1.053285 12:0.774221 13:-0.075827 14:0.332447 15:1.795726 16:-0.535912 17:0.376174 18:-0.523870 19:-0.648796 20:-1.111573 21:-1.335950 22:0.356871 23:-0.635538 24:-1.800308 25:-0.877068 
0.000000 1:-4.067262 2:-2.662503 3:-4.664313 4:-3.751492 5:-3.080611 6:-3.247694 7:-1.446760 8:-2.608938 9:-2.216592 10:-1.736856 11:-4.015921 12:-2.782111 13:-3.810610 14:-3.832840 15:-1.696757 16:-4.456406 17:-2.387247 18:-2.748640 19:-4.235849 20:-3.962696 21:-2.442660 22:-2.754975 23:-1.528448 24:-1.616371 25:-3.589166 
1.000000 1:-1.082900 2:0.061168 3:0.372053 4:0.512725 5:-0.229234 6:1.224778 7:-0.513048 8:-0.354633 9:-0.490579 10:-0.881548 11:0.207405 12:-1.180458 13:1.169745 14:-2.740238 15:0.894873 16:0.170440 17:2.912606 18:2.096679 19:0.772338 20:0.272961 21:-0.457316 22:-0.826482 23:0.453957 24:0.355694 25:0.345555 
1.000000 1:1.134935 2:-0.844418 3:1.340127 4:-1.864413 5:3.629937 6:0.076045 7:-1.316632 8:0.255662 9:-0.336657 10:2.167069 11:0.952907 12:1.772900 13:0.137516 14:0.851714 15:1.111277 16:-1.046967 17:0.066964 18:-1.285524 19:-0.267030 20:-1.047509 21:-0.319429 22:-0.772832 23:0.796140 24:0.227378 25:2.394011 
1.000000 1:1.297980 2:-0.420270 3:1.323960 4:-0.786663 5:0.564908 6:1.135915 7:1.191114 8:1.267108 9:-0.198459 10:1.570265 11:-0.249264 12:1.234686 13:-0.517367 14:-0.735645 15:-1.064794 16:-1.938701 17:-0.162082 18:-1.657813 19:1.170060 20:0.147748 21:-0.347395 22:0.226559 23:-0.395092 24:1.412975 25:-0.387056 
1.000000 1:-1.771835 2:1.390695 3:1.148798 4:-0.537035 5:-1.137819 6:1.253332 7:-1.443064 8:0.216265 9:-1.008876 10:-0.461432 11:1.422658 12:-0.487221 13:0.839748 14:-0.676726 15:-0.181554 16:-1.631230 17:0.717753 18:-1.873072 19:1.206287 20:-0.322515 21:0.739974 22:-0.242085 23:0.127226 24:0.452380 25:-0.216893 
1.000000 1:1.717969 2:-1.634428 3:0.993226 4:-1.501598 5:1.197756 6:-0.257876 7:0.859947 8:-1.120177 9:-0.417284 10:-0.468655 11:-0.281307 12:-0.977145 13:0.627129 14:0.391402 15:1.053286 16:0.378319 17:0.361779 18:0.745596 19:0.558326 20:0.509240 21:-0.022541 22:-0.941616 23:-0.061787 24:3.224455 25:-0.839502 
0.000000 1:-1.674674 2:-0.950337 3:-1.758420 4:-4.280320 5:-4.143933 6:-1.660849 7:-2.839744 8:-2.966201 9:-1.935057 10:-1.531189 11:-4.908930 12:-3.256934 13:-2.192945 14:-2.625880 15:-2.042570 16:-2.085385 17:-3.494580 18:-2.661173 19:-1.877490 20:-2.608161 21:-2.869931 22:-1.869896 23:-3.538887 24:-2.758380 25:-4.004608 
1.000000 1:-0.230805 2:-0.714405 3:0.506380 4:-0.906520 5:-0.471297 6:1.599202 7:0.030463 8:-0.497636 9:-1.711202 10:-1.741050 11:-1.878800 12:0.057376 13:-1.924443 14:0.239702 15:-0.245851 16:-0.534458 17:0.045442 18:-0.015477 19:0.648877 20:1.121503 21:2.270787 22:-1.201941 23:0.000306 24:0.150352 25:1.142906 
2.000000 1:2.933018 2:2.456970 3:1.491212 4:1.427053 5:2.200104 6:1.533835 7:2.849724 8:2.021216 9:1.596607 10:2.893914 11:2.666318 12:2.019335 13:2.752759 14:2.426861 15:2.207199 16:3.115154 17:3.201501 18:2.910045 19:2.480953 20:3.841049 21:2.422189 22:3.724579 23:2.034017 24:3.536851 25:2.558846 
1.000000 1:0.195052 2:-0.343689 3:-1.541848 4:0.196088 5:0.406992 6:-0.968139 7:-0.224789 8:0.244112 9:-0.366267 10:1.168688 11:-0.300003 12:1.141459 13:0.026061 14:-0.162832 15:0.656748 16:0.583306 17:0.803635 18:-0.583368 19:0.220331 20:-0.932297 21:-0.612034 22:-0.094170 23:0.184955 24:-0.717052 25:0.557402 
2.000000 1:3.758093 2:4.020051 3:1.348697 4:2.599076 5:3.416476 6:1.007764 7:0.429965 8:2.384485 9:3.774186 10:3.095830 11:1.216973 12:3.421520 13:4.115114 14:1.042763 15:2.832874 16:3.481633 17:1.801312 18:3.057938 19:3.077031 20:0.823520 21:2.198485 22:1.979504 23:1.848327 24:1.500507 25:2.497100 
0.000000 1:-3.395656 2:-2.241939 3:-2.274311 4:-2.653249 5:-2.469622 6:-0.900259 7:-1.803900 8:-3.692872 9:-2.888861 10:-1.008729 11:-2.589092 12:-1.845390 13:-3.171782 14:-1.802865 15:-2.554825 16:-2.207876 17:-2.630617 18:-2.904928 19:-3.188657 20:-1.483270 21:-4.758521 22:-2.165875 23:-2.008348 24:-2.784059 25:-2.551145 
1.000000 1:-0.561771 2:1.389049 3:0.901132 4:0.227403 5:-0.207791 6:0.210447 7:0.023032 8:1.693839 9:0.038655 10:0.090729 11:0.867448 12:-0.255164 13:-0.665643 14:0.712410 15:0.851837 16:1.226829 17:0.815183 18:0.957938 19:0.473728 20:-0.690957 21:0.266933 22:0.757868 23:-0.367699 24:-1.304659 25:-2.628043 
2.000000 1:2.888075 2:1.947640 3:2.683126 4:-0.970634 5:1.797009 6:2.241969 7:2.145463 8:2.660802 9:1.496146 10:1.997493 11:3.898805 12:1.577470 13:2.089216 14:1.935520 15:1.589120 16:4.012166 17:3.716071 18:4.244425 19:4.122634 20:0.573764 21:0.429769 22:1.382670 23:2.902878 24:2.330389 25:1.241048 
2.000000 1:3.321999 2:3.296661 3:2.263294 4:2.327444 5:2.926826 6:3.351982 7:2.385065 8:1.496959 9:1.546024 10:1.588823 11:4.584442 12:3.322422 13:3.624596 14:2.219915 15:2.933209 16:1.117316 17:3.394921 18:1.194071 19:1.089959 20:2.206756 21:3.135723 22:2.374203 23:3.180144 24:3.045808 25:2.087596 
2.000000 1:3.014702 2:2.468986 3:3.254015 4:1.708651 5:3.383772 6:3.125974 7:1.953733 8:2.138418 9:2.499074 10:3.342671 11:1.645592 12:1.703319 13:3.052581 14:3.248812 15:0.796357 16:2.457016 17:2.535400 18:2.661566 19:2.169166 20:1.344206 21:1.718345 22:0.264899 23:1.957051 24:3.663564 25:0.049129 
1.000000 1:0.744580 2:-0.686816 3:0.136674 4:-0.361898 5:1.218079 6:0.048581 7:0.227730 8:-0.464617 9:1.382139 10:-2.530813 11:-0.510075 12:-1.159856 13:0.998603 14:0.338366 15:-0.064198 16:0.217941 17:-0.129388 18:1.651214 19:1.682163 20:-1.881845 21:0.020106 22:-1.436471 23:-1.778654 24:-1.012424 25:0.284051 
2.000000 1:0.378542 2:3.325770 3:2.872842 4:2.646434 5:2.664266 6:2.988038 7:2.535522 8:4.319839 9:1.579208 10:2.168195 11:2.245686 12:2.457301 13:2.573846 14:1.478968 15:2.126360 16:2.925860 17:2.212640 18:1.604753 19:4.407233 20:3.976325 21:1.658654 22:2.944810 23:2.829249 24:3.080071 25:3.013862 
1.000000 1:-0.005469 2:-1.034321 3:-0.225548 4:0.264120 5:0.401778 6:0.978887 7:0.837797 8:1.649920 9:0.005583 10:-0.016646 11:0.878490 12:-0.743691 13:-1.324556 14:0.495646 15:-0.582548 16:-0.617109 17:0.468802 18:-0.579722 19:-1.064866 20:0.327866 21:-0.819497 22:-1.062653 23:-1.053735 24:-0.764533 25:-2.053289 
1.000000 1:-0.905401 2:-0.010036 3:-0.711841 4:-1.518461 5:0.354151 6:1.108991 7:-0.949404 8:0.073801 9:-0.650496 10:-0.730212 11:0.559367 12:-1.473681 13:0.992801 14:1.350306 15:-0.721665 16:-1.144778 17:-1.299462 18:0.275997 19:0.387204 20:-0.579266 21:-0.673002 22:-1.458083 23:1.323771 24:0.891044 25:-1.607567 
