1.000000 1:-0.807118 2:-1.134875 3:-1.972408 4:-0.810476 5:0.240912 
2.000000 1:2.251408 2:4.252923 3:2.950875 4:3.654029 5:2.465734 
2.000000 1:3.770333 2:3.298618 3:2.251403 4:2.637763 5:1.337828 
2.000000 1:2.669032 2:3.281683 3:3.339333 4:2.231053 5:2.575241 
1.000000 1:-0.438471 2:-0.839406 3:-1.168132 4:-0.167616 5:1.601615 
1.000000 1:-1.381727 2:0.239140 3:0.053806 4:0.290365 5:1.085203 
1.000000 1:-1.234121 2:1.626209 3:-0.528589 4:1.656944 5:-0.406846 
1.000000 1:-0.482092 2:-1.846597 3:-0.609224 4:-2.441649 5:0.671643 
2.000000 1:1.892414 2:2.764758 3:2.648019 4:1.287479 5:2.673702 
2.000000 1:3.292282 2:0.804372 3:2.066457 4:3.210546 5:4.871092 
2.000000 1:2.256482 2:2.025944 3:1.283738 4:3.440823 5:2.403857 
2.000000 1:3.255325 2:2.871776 3:1.829611 4:3.303993 5:0.993939 
2.000000 1:2.861078 2:2.863026 3:4.388131 4:4.247297 5:4.129565 
1.000000 1:0.682570 2:1.387681 3:0.827046 4:-0.962455 5:1.921706 
0.000000 1:-3.174540 2:-3.826601 3:-2.339751 4:-3.289379 5:-1.971767 
1.000000 1:1.237742 2:-2.242864 3:0.068564 4:0.592818 5:-1.230617 
2.000000 1:2.607086 2:2.850742 3:1.338577 4:2.679982 5:3.272932 
2.000000 1:3.735742 2:1.120558 3:2.075907 4:2.628772 5:1.509478 
0.000000 1:-1.050776 2:-1.813904 3:-2.747499 4:-2.215773 5:-3.096733 
1.000000 1:-1.144834 2:-1.002996 3:-0.706363 4:-0.829009 5:1.003533 
1.000000 1:-0.136310 2:0.503484 3:0.049305 4:0.567442 5:-0.240839 
2.000000 1:2.154509 2:2.237003 3:2.494424 4:2.886425 5:1.731495 
1.000000 1:0.672335 2:-0.958435 3:-0.004851 4:0.147217 5:0.287891 
1.000000 1:-1.411394 2:-0.117606 3:1.180607 4:-0.500136 5:-1.243788 
2.000000 1:2.437247 2:2.311107 3:2.109881 4:1.542353 5:4.109275 
2.000000 1:0.464157 2:1.295560 3:3.100134 4:3.079300 5:2.399083 
1.000000 1:-0.277466 2:-0.395883 3:-0.982956 4:0.648744 5:-0.021417 
2.000000 1:0.974860 2:3.394283 3:3.102615 4:3.855395 5:1.858082 
2.000000 1:1.559496 2:2.556633 3:0.613248 4:2.567578 5:1.816443 
1.000000 1:-0.208783 2:0.506175 3:-1.402220 4:-2.756124 5:0.497574 
1.000000 1:1.465048 2:1.438021 3:0.438758 4:1.474724 5:-0.266916 
0.000000 1:-2.477377 2:-2.325627 3:-4.393211 4:-2.400100 5:-2.950437 
1.000000 1:-1.172160 2:-1.055709 3:0.014254 4:-0.227167 5:-0.473907 
1.000000 1:-0.599438 2:0.125521 3:0.015782 4:-2.126584 5:-0.486726 
1.000000 1:-0.109927 2:0.786168 3:-0.137146 4:0.980864 5:-0.061942 
1.000000 1:-0.603132 2:-0.028076 3:-0.503216 4:-0.271734 5:-0.497336 
1.000000 1:-0.775538 2:1.232446 3:-0.303416 4:-1.750555 5:1.372148 
1.000000 1:-0.729849 2:-0.160999 3:-0.769539 4:1.525911 5:-0.991943 
2.000000 1:1.656556 2:1.979531 3:2.360234 4:2.740700 5:1.730943 
2.000000 1:3.874620 2:0.710738 3:2.562702 4:2.121821 5:4.151992 
0.000000 1:-3.489294 2:-4.298727 3:-2.547120 4:-1.407572 5:-2.431679 
2.000000 1:3.120249 2:1.569290 3:1.427663 4:2.830092 5:1.182819 
1.000000 1:-0.697116 2:0.291356 3:2.025800 4:1.844223 5:2.163102 
0.000000 1:-2.945634 2:-3.415609 3:-1.610518 4:-3.284348 5:-2.489953 
2.000000 1:2.816636 2:2.918606 3:2.947210 4:3.809184 5:3.318399 
1.000000 1:1.184872 2:-0.158532 3:-0.500292 4:1.441762 5:0.669101 
1.000000 1:-0.716203 2:0.284276 3:0.193688 4:-0.162540 5:-0.148297 
1.000000 1:1.186485 2:0.152802 3:-0.159616 4:0.481999 5:-0.908511 
1.000000 1:-0.858094 2:-0.563758 3:1.317804 4:-0.171807 5:-0.622242 
1.000000 1:0.664682 2:0.104694 3:0.667203 4:-0.448752 5:-0.668064 
2.000000 1:2.648122 2:3.578720 3:2.726813 4:0.554736 5:3.658158 
1.000000 1:0.554286 2:0.609484 3:1.647446 4:-0.266829 5:-0.342840 
2.000000 1:1.817018 2:2.626466 3:2.893538 4:3.457550 5:3.360868 
1.000000 1:0.135092 2:0.576404 3:0.754506 4:1.113779 5:0.670658 
1.000000 1:0.903710 2:-0.531734 3:1.033827 4:-2.013792 5:-0.201835 
2.000000 1:2.376706 2:1.664225 3:2.986327 4:2.153090 5:1.231724 
2.000000 1:2.409931 2:3.234817 3:3.133402 4:2.678384 5:0.798403 
1.000000 1:0.978522 2:2.079570 3:-0.163310 4:1.365260 5:0.528105 
2.000000 1:1.044952 2:1.479741 3:3.978479 4:1.211764 5:1.945174 
1.000000 1:-0.092456 2:0.119887 3:-0.493018 4:-0.427690 5:0.546547 
1.000000 1:0.615536 2:-1.192039 3:0.252571 4:0.404680 5:-1.005259 
1.000000 1:-0.260523 2:-1.320454 3:0.521574 4:-0.784740 5:1.223424 
1.000000 1:0.211554 2:2.708704 3:-0.929600 4:-0.029543 5:-0.169340 
1.000000 1:1.039511 2:0.082076 3:1.249675 4:-1.081692 5:-0.066665 
1.000000 1:0.843747 2:1.309582 3:-1.504720 4:0.791397 5:-2.100984 
0.000000 1:-2.055495 2:-1.385178 3:-3.734912 4:-2.811823 5:-2.305933 
2.000000 1:1.991377 2:1.562572 3:2.234309 4:4.057821 5:3.141688 
1.000000 1:-0.790021 2:-1.270763 3:1.686804 4:-1.366996 5:0.001519 
0.000000 1:-4.357277 2:-1.764071 3:-3.129524 4:-0.313096 5:-2.903652 
1.000000 1:-0.699990 2:0.751375 3:-0.787846 4:-1.857111 5:-0.120662 
2.000000 1:2.382691 2:3.078547 3:3.368049 4:3.190115 5:1.941475 
1.000000 1:0.158411 2:2.855456 3:-1.011351 4:-0.934648 5:1.733178 
1.000000 1:-0.751822 2:-0.398516 3:2.927868 4:1.031085 5:-0.412851 
1.000000 1:0.891255 2:1.638783 3:-0.388320 4:-1.242917 5:-1.063764 
1.000000 1:0.032743 2:-1.643168 3:0.331987 4:0.113628 5:1.873884 
1.000000 1:0.326711 2:1.181453 3:0.217480 4:0.330997 5:-1.308973 
1.000000 1:-0.743155 2:-1.232102 3:0.535731 4:-2.544801 5:-1.232333 
2.000000 1:1.356056 2:3.269876 3:3.816752 4:1.314441 5:3.067229 
2.000000 1:1.148793 2:2.268238 3:1.445957 4:2.351407 5:2.619764 
1.000000 1:1.015982 2:-1.013520 3:0.206719 4:-0.217357 5:-0.676622 
1.000000 1:-1.168000 2:-0.515872 3:1.395843 4:-2.235673 5:0.881914 
1.000000 1:0.728118 2:0.548124 3:-0.746475 4:-0.930103 5:-0.545037 
2.000000 1:2.426997 2:1.619136 3:2.445990 4:1.486468 5:-0.914934 
1.000000 1:-1.074997 2:-1.010338 3:-0.057112 4:0.485341 5:0.017912 
0.000000 1:-1.704201 2:-2.800690 3:-1.341442 4:-2.463058 5:-2.842614 
2.000000 1:2.898983 2:2.055065 3:1.854728 4:2.908722 5:1.072139 
1.000000 1:-1.029062 2:0.619345 3:0.460737 4:-1.646804 5:-0.976178 
0.000000 1:-2.814810 2:-0.869837 3:-1.030416 4:-2.074694 5:-2.840490 
2.000000 1:2.098526 2:2.847360 3:3.367619 4:1.645995 5:3.985297 
2.000000 1:4.018771 2:2.109405 3:2.946779 4:3.744048 5:2.640991 
2.000000 1:2.888152 2:2.898350 3:2.838954 4:1.544453 5:2.734225 
2.000000 1:0.910940 2:3.383836 3:3.013917 4:3.260334 5:2.334504 
1.000000 1:-0.275234 2:-0.218221 3:-0.650406 4:1.750319 5:-0.961232 
1.000000 1:-0.623727 2:-1.016372 3:-0.240419 4:-2.787853 5:-0.367336 
1.000000 1:1.030126 2:0.287752 3:2.051753 4:-1.942518 5:-0.107517 
0.000000 1:0.709525 2:-3.182812 3:-4.043250 4:-3.330592 5:-2.084574 
1.000000 1:0.933739 2:-2.271387 3:0.417408 4:1.105052 5:-1.240338 
1.000000 1:0.195783 2:-0.331157 3:0.564338 4:-0.507350 5:-0.480141 
1.000000 1:1.111635 2:0.053619 3:0.413633 4:-0.763494 5:0.238904 
2.000000 1:2.584602 2:1.671738 3:1.990299 4:1.153039 5:3.052413 
1.000000 1:0.350146 2:0.175168 3:-0.768360 4:0.257949 5:0.212001 
1.000000 1:-2.770812 2:0.566155 3:-1.019023 4:1.360788 5:-0.509323 
2.000000 1:1.996817 2:2.272905 3:3.480283 4:2.467978 5:2.266709 
2.000000 1:2.423065 2:3.631863 3:0.508957 4:2.602273 5:2.201894 
2.000000 1:2.207157 2:3.299175 3:3.681512 4:3.972485 5:2.240831 
1.000000 1:0.103230 2:1.175073 3:0.087833 4:0.732253 5:-0.385878 
2.000000 1:2.900976 2:4.129979 3:1.565050 4:3.938755 5:0.967960 
2.000000 1:2.632236 2:3.435512 3:1.108495 4:2.130836 5:2.634607 
1.000000 1:-0.356477 2:-0.263945 3:1.332933 4:-0.633059 5:1.168386 
2.000000 1:2.325417 2:2.991606 3:3.000695 4:2.936014 5:3.230674 
1.000000 1:1.117171 2:1.024086 3:-0.559745 4:1.067825 5:-0.488877 
2.000000 1:3.483687 2:2.779972 3:1.768427 4:3.440288 5:3.248402 
1.000000 1:0.010666 2:0.770091 3:0.312519 4:0.344947 5:0.962147 
1.000000 1:-0.871125 2:0.549316 3:0.041750 4:0.111052 5:1.264172 
1.000000 1:-0.266352 2:1.415472 3:2.409571 4:-0.991765 5:-1.869759 
1.000000 1:-0.809612 2:-0.149386 3:1.687490 4:0.352327 5:-1.060294 
2.000000 1:1.691494 2:3.256214 3:2.197366 4:3.107552 5:2.989740 
2.000000 1:1.805825 2:1.980642 3:1.460771 4:2.968370 5:3.267761 
1.000000 1:-1.090651 2:0.292058 3:0.974228 4:0.652694 5:0.341882 
1.000000 1:-1.367705 2:0.092580 3:0.136065 4:-0.026445 5:1.060017 
1.000000 1:0.571149 2:0.035553 3:-1.350430 4:-0.242240 5:-0.253401 
2.000000 1:2.596151 2:4.181053 3:1.727626 4:1.217196 5:1.643821 
1.000000 1:0.439678 2:0.497516 3:-0.061792 4:-0.417083 5:0.705610 
1.000000 1:2.170319 2:0.056906 3:-0.259449 4:0.970362 5:1.172234 
1.000000 1:-1.376091 2:-1.025463 3:-0.878811 4:0.347666 5:-0.561410 
1.000000 1:-1.012657 2:-1.488082 3:-0.650914 4:-0.530730 5:0.140889 
0.000000 1:-1.221153 2:-3.568032 3:-1.707400 4:-2.014763 5:-4.099598 
1.000000 1:1.010663 2:-1.100193 3:0.567663 4:1.131130 5:-0.040651 
1.000000 1:1.213255 2:0.409687 3:0.084819 4:-1.354397 5:-1.736588 
1.000000 1:-0.676384 2:-0.540316 3:0.254394 4:-0.190968 5:1.812125 
1.000000 1:-0.519686 2:0.641033 3:0.357118 4:-0.194548 5:-0.523144 
1.000000 1:0.181974 2:-1.850206 3:-1.892457 4:-1.236858 5:-0.205299 
1.000000 1:0.139559 2:0.289357 3:-1.587536 4:0.189726 5:0.844553 
2.000000 1:2.991827 2:2.769833 3:3.277683 4:2.550326 5:4.083375 
2.000000 1:3.570795 2:1.168330 3:2.245096 4:1.540906 5:2.740009 
0.000000 1:-1.362760 2:-3.512557 3:-2.674776 4:-1.957548 5:-3.716232 
1.000000 1:-0.327700 2:0.527244 3:-1.514591 4:0.922209 5:0.881986 
2.000000 1:1.796267 2:2.325822 3:3.288029 4:1.065751 5:0.783918 
1.000000 1:-0.755993 2:1.189528 3:-0.060866 4:-0.275928 5:0.395361 
2.000000 1:2.839251 2:3.023405 3:3.666102 4:1.328039 5:2.358060 
1.000000 1:-0.133119 2:1.058451 3:-0.262498 4:0.174460 5:-0.523116 
0.000000 1:-2.776642 2:-2.412751 3:-1.820953 4:-1.679614 5:-1.954426 
1.000000 1:-0.616477 2:-0.634671 3:0.098604 4:1.738906 5:1.234333 
2.000000 1:2.140314 2:3.754045 3:2.827137 4:3.304975 5:3.744978 
2.000000 1:4.258275 2:1.741609 3:2.736181 4:2.074148 5:1.527767 
1.000000 1:-0.368428 2:-1.574214 3:-1.800124 4:0.892712 5:1.112010 
2.000000 1:2.864505 2:1.236733 3:4.124482 4:2.147227 5:2.496362 
0.000000 1:-1.740709 2:-4.390437 3:-2.566119 4:-1.544150 5:-0.518429 
1.000000 1:-1.246328 2:1.504405 3:0.381196 4:-1.704898 5:0.652307 
1.000000 1:-0.197308 2:0.685436 3:-0.815128 4:-0.583661 5:-0.692153 
0.000000 1:-2.219374 2:-3.656657 3:-1.568692 4:-1.987667 5:-2.384641 
1.000000 1:-0.650053 2:0.320851 3:-1.254936 4:-1.091393 5:-2.471913 
2.000000 1:4.017663 2:3.265692 3:0.872093 4:3.661629 5:3.305714 
2.000000 1:1.111502 2:2.955655 3:3.851345 4:2.810761 5:2.177136 
2.000000 1:1.910598 2:4.049571 3:2.620462 4:3.260714 5:2.336822 
1.000000 1:0.112938 2:0.536408 3:1.701759 4:1.278292 5:1.846080 
2.000000 1:1.828749 2:3.576447 3:1.730887 4:2.004290 5:3.839545 
0.000000 1:-1.260177 2:-2.508826 3:-1.564222 4:-1.857855 5:-3.820181 
2.000000 1:1.955848 2:1.385051 3:1.350715 4:2.977613 5:1.494809 
1.000000 1:-1.772452 2:1.760970 3:-0.253670 4:0.175748 5:-0.348455 
2.000000 1:3.152939 2:2.876045 3:1.659859 4:1.053030 5:3.098263 
1.000000 1:-0.328097 2:-0.489609 3:-0.279389 4:-1.475349 5:-1.926531 
1.000000 1:1.061279 2:-0.149106 3:-0.524733 4:-0.306038 5:0.566721 
1.000000 1:0.088861 2:0.512815 3:1.462361 4:1.668651 5:0.464135 
1.000000 1:1.499923 2:1.843103 3:-0.645773 4:0.625904 5:-0.394734 
1.000000 1:-0.019216 2:0.651305 3:-1.254109 4:1.190942 5:0.742468 
2.000000 1:2.712319 2:2.280328 3:0.995553 4:2.501552 5:0.705180 
1.000000 1:-0.488325 2:0.831586 3:-0.055179 4:-1.430412 5:-0.671404 
2.000000 1:2.440007 2:1.592334 3:3.495884 4:3.259861 5:1.098659 
1.000000 1:-0.784049 2:0.255842 3:-0.049630 4:-0.794026 5:0.747534 
2.000000 1:2.237130 2:3.539542 3:1.917618 4:1.591401 5:2.588694 
1.000000 1:-0.611961 2:0.893533 3:-1.206671 4:1.146703 5:0.244356 
1.000000 1:-1.654146 2:-0.644137 3:0.562062 4:-0.949401 5:0.959963 
0.000000 1:-2.746454 2:-4.103969 3:-3.175797 4:-0.422375 5:-2.677003 
1.000000 1:0.791651 2:-0.884091 3:-1.011153 4:-1.514232 5:-0.397741 
2.000000 1:4.807481 2:1.597930 3:1.821404 4:2.385519 5:4.266772 
1.000000 1:0.036593 2:-0.204713 3:-0.865419 4:0.898007 5:-1.240388 
2.000000 1:2.839241 2:1.897786 3:3.526567 4:4.431553 5:1.449744 
0.000000 1:-2.472173 2:-2.235235 3:-1.174620 4:-2.453505 5:-2.998554 
1.000000 1:-1.589783 2:0.447547 3:1.488125 4:0.431787 5:0.963315 
1.000000 1:0.079947 2:-0.749932 3:1.538853 4:-0.889887 5:-0.068660 
1.000000 1:-2.073761 2:1.357640 3:0.158240 4:0.654064 5:0.072596 
1.000000 1:-0.418069 2:0.285988 3:1.715056 4:-0.568227 5:0.366097 
0.000000 1:-2.699281 2:-4.970537 3:-3.271427 4:-3.813496 5:-3.929420 
1.000000 1:-1.125567 2:0.457957 3:3.000418 4:1.477653 5:-3.011342 
1.000000 1:-0.763204 2:0.330537 3:0.908476 4:1.184317 5:-1.313345 
0.000000 1:-2.511915 2:-2.979811 3:-3.244407 4:-1.788640 5:-1.741023 
1.000000 1:-1.490845 2:1.278497 3:-0.376692 4:-0.129253 5:0.227088 
0.000000 1:-1.318237 2:-2.066131 3:-2.744448 4:-2.255126 5:-2.290434 
1.000000 1:-0.369032 2:-2.262104 3:0.335684 4:-0.305845 5:-0.532947 
1.000000 1:-0.939870 2:1.985002 3:-0.331017 4:-0.603727 5:-1.175331 
1.000000 1:0.480008 2:0.287961 3:-0.016914 4:0.466270 5:1.461953 
1.000000 1:1.150486 2:0.938908 3:0.213048 4:-1.184044 5:-0.773002 
1.000000 1:1.596549 2:0.147721 3:1.054438 4:1.984441 5:-0.152794 
1.000000 1:-0.407882 2:-1.298284 3:0.009829 4:1.692567 5:-0.584692 
1.000000 1:1.208133 2:0.307513 3:1.183092 4:-0.689039 5:-1.307967 
2.000000 1:3.212709 2:2.543431 3:3.578458 4:3.102616 5:2.815574 
1.000000 1:0.073063 2:-0.725950 3:-0.063865 4:0.460212 5:-1.688438 
2.000000 1:2.917333 2:2.117350 3:4.475136 4:1.729428 5:2.279925 
1.000000 1:0.267800 2:0.143926 3:0.562303 4:-0.203184 5:0.461445 
2.000000 1:4.100450 2:1.974622 3:2.233782 4:3.974636 5:0.946369 
2.000000 1:0.720278 2:2.067221 3:2.578065 4:3.903138 5:2.182756 
1.000000 1:0.027160 2:1.946108 3:1.078419 4:-1.718925 5:-0.161882 
1.000000 1:0.692489 2:-1.520648 3:1.155466 4:0.288645 5:1.374844 
1.000000 1:-0.510740 2:-1.508372 3:0.101502 4:-1.461498 5:-0.324975 
1.000000 1:-0.450983 2:1.228278 3:-0.361868 4:0.679615 5:1.152297 
1.000000 1:2.206744 2:0.380927 3:0.360604 4:-1.911692 5:-1.351876 
1.000000 1:-0.064399 2:0.802534 3:-1.334108 4:-2.425313 5:-0.685877 
1.000000 1:-0.178606 2:-0.438055 3:0.230312 4:-1.364747 5:0.314040 
1.000000 1:0.891729 2:-0.417914 3:1.821435 4:-0.696107 5:-0.331900 
2.000000 1:2.043880 2:4.121625 3:0.527528 4:2.531872 5:4.057522 
1.000000 1:1.990851 2:1.295816 3:0.054337 4:0.995131 5:-0.337691 
0.000000 1:-2.964801 2:-2.465212 3:-3.000264 4:-3.267006 5:-2.511653 
0.000000 1:-1.786797 2:-3.081965 3:-2.935934 4:-2.912633 5:-3.946133 
2.000000 1:3.300529 2:2.392074 3:4.677995 4:2.684553 5:1.422922 
2.000000 1:2.683524 2:1.991432 3:1.818849 4:2.483101 5:3.360408 
2.000000 1:3.026999 2:4.350214 3:2.334012 4:2.583839 5:1.975092 
1.000000 1:1.312001 2:-0.973483 3:1.531747 4:-0.168252 5:1.007540 
0.000000 1:-2.282285 2:-2.174674 3:-2.111036 4:-2.277516 5:-2.863868 
1.000000 1:0.696209 2:0.071512 3:-0.093584 4:-0.957157 5:0.146215 
1.000000 1:-0.490729 2:-0.408130 3:0.882381 4:0.448491 5:1.440367 
2.000000 1:1.890489 2:-0.204873 3:2.380193 4:1.436529 5:1.151192 
1.000000 1:1.921746 2:-0.711552 3:-0.545732 4:0.658628 5:-0.937298 
2.000000 1:3.761561 2:1.839835 3:2.915333 4:2.319875 5:4.247026 
1.000000 1:0.539806 2:-0.102123 3:0.291949 4:-0.094772 5:0.247770 
2.000000 1:1.954695 2:1.125088 3:3.194321 4:3.582531 5:1.442507 
1.000000 1:-0.957286 2:-1.805223 3:-2.007596 4:1.670994 5:0.164383 
0.000000 1:-1.321172 2:-2.193924 3:-0.946945 4:-2.606927 5:-3.382976 
1.000000 1:-0.908671 2:0.450029 3:-0.570460 4:2.070226 5:0.107184 
2.000000 1:1.840158 2:2.308082 3:1.999925 4:2.641416 5:3.041817 
1.000000 1:-0.543812 2:-0.451133 3:-0.361216 4:0.258702 5:-0.164802 
1.000000 1:0.985441 2:0.031496 3:0.786985 4:-1.046636 5:0.071949 
1.000000 1:0.438810 2:-0.602258 3:0.572894 4:1.159764 5:0.300380 
1.000000 1:0.956815 2:-0.246551 3:1.225753 4:-1.003518 5:-2.019147 
0.000000 1:-3.203393 2:-3.207433 3:-2.470581 4:-2.350627 5:-3.000334 
1.000000 1:0.464234 2:1.442213 3:0.693074 4:-2.188056 5:-0.005279 
1.000000 1:1.122927 2:0.604960 3:-0.150643 4:0.021061 5:-0.649800 
1.000000 1:-1.770625 2:0.365932 3:0.007786 4:-0.890493 5:-0.424150 
2.000000 1:1.401948 2:1.715626 3:1.020003 4:1.661228 5:2.745259 
1.000000 1:-1.049279 2:1.718017 3:-0.773744 4:-0.908269 5:-1.187094 
1.000000 1:-1.033991 2:-0.082177 3:0.171504 4:0.742172 5:0.437259 
1.000000 1:1.057341 2:-0.186750 3:1.073220 4:-0.278900 5:-1.170234 
1.000000 1:-1.182746 2:0.979246 3:0.170520 4:-0.702287 5:-0.051396 
1.000000 1:-0.201678 2:-0.455764 3:0.789452 4:2.864859 5:-0.869023 
2.000000 1:1.835818 2:2.582710 3:2.388403 4:3.804244 5:4.580471 
2.000000 1:2.439559 2:4.517895 3:2.100514 4:2.101362 5:1.516120 
2.000000 1:1.547667 2:1.536903 3:2.752824 4:2.973658 5:2.632268 
1.000000 1:-0.822344 2:-0.124351 3:1.594660 4:0.161837 5:0.498164 
2.000000 1:3.809831 2:2.058376 3:3.901477 4:2.446981 5:2.069041 
1.000000 1:-0.439468 2:-0.750627 3:1.024540 4:1.626396 5:0.684423 
1.000000 1:-2.088864 2:1.613955 3:-1.273165 4:0.136904 5:0.156888 
0.000000 1:-4.033269 2:-3.026518 3:-1.855796 4:-1.009909 5:-2.151814 
0.000000 1:-2.286128 2:-4.346695 3:-1.088043 4:-1.236616 5:-3.447671 
0.000000 1:-2.531156 2:-3.480850 3:-1.153631 4:-2.743308 5:-1.710029 
2.000000 1:1.568651 2:1.549900 3:3.080634 4:5.129377 5:3.331172 
2.000000 1:1.899838 2:3.222696 3:1.674672 4:3.272959 5:2.997340 
1.000000 1:2.168400 2:1.332722 3:0.207960 4:-1.065560 5:0.231868 
1.000000 1:0.658284 2:1.670668 3:-0.532749 4:-0.407949 5:0.398220 
1.000000 1:0.018807 2:-0.523270 3:0.448039 4:-1.236949 5:0.293094 
2.000000 1:1.964322 2:3.579738 3:2.467630 4:3.108982 5:2.034843 
2.000000 1:2.354004 2:3.107923 3:4.770893 4:3.308356 5:2.605277 
1.000000 1:-1.187746 2:0.227971 3:-0.883079 4:-0.182217 5:1.636694 
0.000000 1:-2.575084 2:-3.319285 3:0.292835 4:-2.269312 5:-2.845293 
2.000000 1:3.572424 2:1.339013 3:2.632431 4:1.564995 5:3.597714 
1.000000 1:0.076936 2:0.564030 3:0.519136 4:-0.099861 5:0.167476 
1.000000 1:0.145843 2:0.889369 3:-1.895616 4:1.311617 5:-0.725516 
2.000000 1:4.109933 2:2.804253 3:1.548135 4:2.285394 5:2.130212 
1.000000 1:-1.193119 2:-0.106982 3:0.338410 4:-0.760947 5:1.593793 
2.000000 1:3.898672 2:3.246247 3:0.793772 4:2.591435 5:2.858132 
2.000000 1:3.661193 2:1.433112 3:0.919026 4:2.813605 5:1.181369 
2.000000 1:4.445310 2:2.557583 3:1.213173 4:1.871690 5:0.960756 
2.000000 1:3.133733 2:4.560214 3:1.391783 4:2.834253 5:1.376224 
2.000000 1:3.289824 2:3.966314 3:1.707748 4:2.616326 5:2.184117 
0.000000 1:-3.015339 2:-1.666227 3:-2.896735 4:-2.854909 5:-3.674022 
1.000000 1:0.193823 2:0.608166 3:0.732966 4:-0.221439 5:-1.183501 
1.000000 1:-1.144629 2:0.113718 3:-0.746623 4:-0.552800 5:2.353692 
1.000000 1:-2.921696 2:-0.688506 3:0.224231 4:-0.187210 5:1.288368 
2.000000 1:2.188909 2:1.968629 3:3.014788 4:4.041953 5:1.805882 
1.000000 1:0.911713 2:0.220811 3:2.053582 4:0.229321 5:0.735384 
1.000000 1:0.120974 2:1.779079 3:0.271065 4:-0.839447 5:-0.638246 
1.000000 1:1.531069 2:0.003745 3:1.768023 4:-1.052403 5:0.718933 
1.000000 1:0.135738 2:0.793253 3:0.197648 4:1.151835 5:0.180723 
1.000000 1:-0.871920 2:0.180618 3:-0.802597 4:-0.737248 5:-1.693621 
1.000000 1:-0.987871 2:-0.357007 3:0.370712 4:-1.363085 5:-0.039217 
1.000000 1:-0.889135 2:0.748894 3:0.762328 4:-1.098148 5:-0.428254 
1.000000 1:1.326101 2:0.467492 3:-1.420869 4:-1.449628 5:-2.570007 
2.000000 1:2.578373 2:5.347710 3:0.779782 4:3.539427 5:4.057032 
1.000000 1:0.229509 2:-1.863993 3:-0.335343 4:-0.842943 5:1.175898 
1.000000 1:-0.677320 2:0.290267 3:-0.975000 4:-1.114989 5:0.883622 
1.000000 1:-0.263839 2:1.771850 3:-0.579888 4:0.337200 5:-0.502241 
2.000000 1:3.166508 2:1.195753 3:1.443136 4:2.513232 5:1.540392 
0.000000 1:-3.379700 2:-4.785152 3:-3.354904 4:-2.720787 5:-2.239923 
2.000000 1:1.631421 2:-0.176550 3:1.522663 4:2.185527 5:0.961719 
1.000000 1:1.335468 2:-0.296409 3:-0.143081 4:-0.308439 5:-0.479278 
1.000000 1:-0.223308 2:0.515744 3:-0.059825 4:-0.355291 5:0.451813 
1.000000 1:-1.296647 2:1.059172 3:1.802697 4:-0.403796 5:0.500925 
2.000000 1:2.654072 2:2.222625 3:4.892863 4:2.640768 5:3.818523 
2.000000 1:4.203154 2:2.003652 3:2.612217 4:1.827187 5:2.489136 
1.000000 1:0.006375 2:-0.022549 3:-0.293512 4:0.020890 5:0.225109 
2.000000 1:-0.103757 2:4.265581 3:2.858737 4:4.122523 5:3.412470 
1.000000 1:-0.433416 2:1.096192 3:0.312725 4:-0.616059 5:0.221635 
0.000000 1:-3.485021 2:-2.579177 3:-2.261742 4:-2.810843 5:-3.104035 
2.000000 1:2.692992 2:1.497879 3:1.815984 4:3.233191 5:2.205427 
1.000000 1:1.123255 2:-0.064902 3:1.327583 4:-0.435200 5:-0.721478 
2.000000 1:3.075029 2:1.343229 3:1.722113 4:1.708433 5:1.387996 
0.000000 1:-1.204209 2:-0.635844 3:-1.272554 4:-3.155694 5:-2.778489 
1.000000 1:-0.631636 2:-0.626501 3:1.622904 4:0.034081 5:-0.729459 
1.000000 1:1.416339 2:1.835873 3:0.758424 4:0.148976 5:0.984235 
1.000000 1:-1.313265 2:0.841452 3:0.058216 4:-2.033877 5:-0.261716 
2.000000 1:1.124783 2:1.524634 3:2.110716 4:1.236058 5:2.031198 
0.000000 1:-2.520284 2:-3.668450 3:-2.709082 4:-2.836569 5:-1.981678 
1.000000 1:-0.515706 2:-1.198217 3:2.066136 4:-0.749964 5:-0.428193 
1.000000 1:-0.730972 2:-1.740197 3:-1.363111 4:0.796064 5:-0.200172 
2.000000 1:0.147349 2:1.298151 3:2.186967 4:3.879152 5:1.094864 
1.000000 1:-0.593090 2:0.346518 3:-0.412111 4:-0.314540 5:-0.486857 
0.000000 1:-2.449901 2:-2.198859 3:-3.618662 4:-3.563158 5:-2.274945 
0.000000 1:-2.677799 2:-3.007403 3:-3.238999 4:-3.780451 5:-3.087638 
1.000000 1:0.043720 2:1.779595 3:0.354431 4:0.580049 5:-0.399147 
1.000000 1:-0.956156 2:-1.120098 3:0.027748 4:-0.237787 5:-1.428172 
0.000000 1:-1.021697 2:-2.468051 3:-2.978293 4:-1.995170 5:-2.212852 
2.000000 1:2.600969 2:2.064400 3:2.509871 4:3.047143 5:2.662883 
2.000000 1:0.741468 2:0.332046 3:3.334896 4:2.968666 5:2.503194 
2.000000 1:3.382027 2:3.297164 3:1.492138 4:1.618406 5:3.978397 
1.000000 1:-1.534353 2:-0.737216 3:0.115838 4:-1.186955 5:-0.905582 
2.000000 1:3.120756 2:2.551940 3:2.651628 4:1.416448 5:-0.014902 
